"geniculate ganglionitis"
"toxic labyrinthitis"
"lateral cystocele"
"X-linked agammaglobulinemia"
"alcoholic neuropathy"
"adult dermatomyositis"
"ochronosis"
"azoospermia"
"oligospermia"
"scleromalacia perforans"
"gastrointestinal tularemia"
"Down syndrome"
"vitreoretinal dystrophy"
"oral candidiasis"
"pericholangitis"
"pleuropneumonia"
"blindness"
"Marfan syndrome"
"Machado-Joseph disease"
"sclerosing keratitis"
"lipoid proteinosis"
"Sjogren-Larsson syndrome"
"Niemann-Pick disease"
"candidal paronychia"
"WAGR syndrome"
"Reye syndrome"
"atrophic glossitis"
"glossitis"
"hypothyroidism"
"prostatitis"
"VACTERL association"
"labyrinthitis"
"Silver-Russell syndrome"
"diastrophic dysplasia"
"Smith-Lemli-Opitz syndrome"
"Johanson-Blizzard syndrome"
"galactokinase deficiency"
"propionic acidemia"
"methylmalonic acidemia"
"lymphangioma"
"isovaleric acidemia"
"argininosuccinic aciduria"
"renal agenesis"
"cystic fibrosis"
"cystic echinococcosis"
"echinococcosis"
"cholera"
"candidiasis"
"colon carcinoma"
"cecum cancer"
"colon lymphoma"
"panniculitis"
"arthus reaction"
"limited scleroderma"
"diffuse scleroderma"
"thrombocytopenia"
"melancholic depression"
"keratosis"
"breast fibroadenoma"
"breast adenoma"
"skeletal tuberculosis"
"pineoblastoma"
"chronic cystitis"
"glaucoma"
"ichthyosis"
"Richter's syndrome"
"duodenal ulcer"
"histoplasmosis"
"cryptosporidiosis"
"ocular melanoma"
"cheilitis"
"vascular disease"
"thyroid cancer"
"pituitary cancer"
"pericarditis"
"pancreas lymphoma"
"ossifying fibroma"
"neuroendocrine carcinoma"
"urethral stricture"
"Menkes disease"
"cannabis dependence"
"intrahepatic cholestasis"
"cherubism"
"hepatitis C"
"viral hepatitis"
"sigmoid neoplasm"
"sigmoid disease"
"Lesch-Nyhan syndrome"
"hyperuricemia"
"Klinefelter syndrome"
"Gaucher's disease"
"hypothalamic disease"
"Angelman syndrome"
"atherosclerosis"
"trichomoniasis"
"leiomyosarcoma"
"cerebral palsy"
"rectum lymphoma"
"rectum cancer"
"rectum adenocarcinoma"
"neuroma"
"placental choriocarcinoma"
"gestational choriocarcinoma"
"enthesopathy"
"hepatitis B"
"drug-induced hepatitis"
"hepatitis D"
"autoimmune hepatitis"
"cystoisosporiasis"
"coccidiosis"
"tularemia"
"brain germinoma"
"urethra leiomyoma"
"tuberculous oophoritis"
"nephroblastoma"
"dental caries"
"enamel caries"
"carbuncle"
"essential thrombocythemia"
"thrombocytosis"
"congenital afibrinogenemia"
"granulomatous hepatitis"
"vulvovaginal candidiasis"
"pharyngitis"
"leptospirosis"
"lateral sclerosis"
"nocardiosis"
"gastroenteritis"
"viral gastritis"
"anemia"
"post-thrombotic syndrome"
"hereditary elliptocytosis"
"ovarian cancer"
"angiodysplasia"
"enamel erosion"
"tooth erosion"
"Takayasu's arteritis"
"orchitis"
"testicular disease"
"nephrosis"
"splenic disease"
"hematologic cancer"
"cervicitis"
"juxtacortical chondroma"
"chondroma"
"papilloma"
"sebaceous adenoma"
"chondroblastoma"
"liver angiosarcoma"
"skin sarcoma"
"lymphangiosarcoma"
"myoma"
"renal adenoma"
"nephrogenic adenofibroma"
"liver sarcoma"
"gastric hemangioma"
"chorioangioma"
"cerebellar disease"
"necatoriasis"
"acalculous cholecystitis"
"geotrichosis"
"erythropoietin polycythemia"
"bruxism"
"hyperthyroxinemia"
"endometrial adenocarcinoma"
"endometrial carcinoma"
"prostatic adenoma"
"prostate leiomyoma"
"thyroid adenoma"
"cervix carcinoma"
"Goldenhar syndrome"
"acute pancreatitis"
"glomerulonephritis"
"bronchiolitis"
"pulmonary tuberculosis"
"Cockayne syndrome"
"anuria"
"IgA glomerulonephritis"
"antiphospholipid syndrome"
"Li-Fraumeni syndrome"
"substance-related disorder"
"food allergy"
"carcinoma"
"gingivitis"
"MERRF syndrome"
"cystadenocarcinoma"
"gallbladder papillomatosis"
"gallbladder cancer"
"cutis laxa"
"hand dermatosis"
"skin papilloma"
"oligodendroglioma"
"childhood oligodendroglioma"
"neurilemmoma"
"melanotic neurilemmoma"
"demyelinating disease"
"jejunal somatostatinoma"
"causalgia"
"rhabdomyosarcoma"
"pleomorphic rhabdomyosarcoma"
"prostate rhabdomyosarcoma"
"botryoid rhabdomyosarcoma"
"ischemia"
"thymoma"
"thymus cancer"
"thymic carcinoma"
"germinoma"
"embryonal carcinoma"
"bipolar disorder"
"angiomyolipoma"
"lipoma"
"hepatic angiomyolipoma"
"osteitis fibrosa"
"xanthomatosis"
"extraosseous osteosarcoma"
"childhood osteosarcoma"
"Ewing sarcoma"
"chondroblastic osteosarcoma"
"liposarcoma"
"bacterial vaginosis"
"alpha-mannosidosis"
"vestibular disease"
"viral laryngitis"
"laryngitis"
"brain infarction"
"iris cancer"
"uveal cancer"
"uveal disease"
"plague"
"necrobiosis lipoidica"
"systemic mastocytosis"
"dermatofibrosarcoma protuberans"
"neurofibrosarcoma"
"adult fibrosarcoma"
"conventional fibrosarcoma"
"childhood fibrosarcoma"
"testicular gonadoblastoma"
"toxic encephalopathy"
"Canavan disease"
"Kallmann syndrome"
"aortic aneurysm"
"bladder disease"
"lactic acidosis"
"sialuria"
"wheat allergy"
"pericoronitis"
"rhabdoid cancer"
"olfactory neuroblastoma"
"skin disease"
"extramedullary plasmacytoma"
"plasmacytoma"
"theileriasis"
"Denys-Drash syndrome"
"pseudohermaphroditism"
"anovulation"
"pleural empyema"
"Crigler-Najjar syndrome"
"toxicodendron dermatitis"
"Wolff-Parkinson-White syndrome"
"papillary craniopharyngioma"
"Peutz-Jeghers syndrome"
"Lynch syndrome"
"hidrocystoma"
"apocrine adenoma"
"pancreatic cystadenoma"
"mediastinal lipomatosis"
"otitis interna"
"acute myocarditis"
"restrictive cardiomyopathy"
"ovarian carcinoma"
"bladder carcinoma"
"multidrug-resistant tuberculosis"
"linitis plastica"
"eosinophilic gastritis"
"liver rhabdomyosarcoma"
"mediastinum rhabdomyosarcoma"
"mediastinum sarcoma"
"alveolar rhabdomyosarcoma"
"testis sarcoma"
"anus rhabdomyosarcoma"
"duodenum disease"
"erythrasma"
"myxosarcoma"
"orbital cancer"
"gastrointestinal adenoma"
"secondary syphilis"
"ganglioneuroblastoma"
"syphilis"
"autoimmune disease"
"Rh isoimmunization"
"systemic scleroderma"
"scleroderma"
"hyperglycemia"
"cerebellum cancer"
"myopathy"
"Gerstmann-Straussler-Scheinker syndrome"
"conjunctivochalasis"
"osteosclerosis"
"gait apraxia"
"radiculopathy"
"non-gestational choriocarcinoma"
"cervical cancer"
"myasthenia gravis"
"stomach diverticulosis"
"milk allergy"
"egg allergy"
"nut allergy"
"myofibroma"
"acneiform dermatitis"
"spongiotic dermatitis"
"hepatitis E"
"cervix melanoma"
"juvenile xanthogranuloma"
"dyslexia"
"pancreatic somatostatinoma"
"seminoma"
"dysgerminoma"
"renal carcinoma"
"primary hyperaldosteronism"
"achondroplasia"
"allergic rhinitis"
"myotonic disease"
"hypokalemia"
"orofaciodigital syndrome"
"conventional angiosarcoma"
"gallbladder angiosarcoma"
"pleomorphic adenoma"
"ascariasis"
"lymphoplasmacyte-rich meningioma"
"microcystic meningioma"
"bilateral retinoblastoma"
"intraocular retinoblastoma"
"extraocular retinoblastoma"
"kyphosis"
"venous hemangioma"
"mongolian spot"
"intracranial hypotension"
"calciphylaxis"
"placenta accreta"
"cavernous hemangioma"
"adenosquamous carcinoma"
"sebaceous adenocarcinoma"
"sebaceous carcinoma"
"pilomyxoid astrocytoma"
"cerebellar astrocytoma"
"pilocytic astrocytoma"
"diencephalic astrocytoma"
"esophagus adenocarcinoma"
"pituitary carcinoma"
"thymus adenocarcinoma"
"Klatskin's tumor"
"intrahepatic cholangiocarcinoma"
"poliomyelitis"
"pericardial tuberculosis"
"neurotic disorder"
"Gerstmann syndrome"
"prosopagnosia"
"myelofibrosis"
"actinobacillosis"
"lymphedema"
"alcoholic pancreatitis"
"pancreatitis"
"essential tremor"
"myxopapillary ependymoma"
"iodine hypothyroidism"
"epididymal neoplasm"
"leiomyomatosis"
"vulvar leiomyoma"
"arteriosclerosis obliterans"
"ureteral obstruction"
"hemangioblastoma"
"colon leiomyosarcoma"
"heart leiomyosarcoma"
"heart sarcoma"
"lung leiomyosarcoma"
"anus leiomyosarcoma"
"myxoid leiomyosarcoma"
"gallbladder leiomyosarcoma"
"esophagus leiomyosarcoma"
"gastric leiomyosarcoma"
"retroperitoneal leiomyosarcoma"
"kidney leiomyosarcoma"
"larynx leiomyosarcoma"
"blepharospasm"
"intestinal disease"
"liver leiomyosarcoma"
"rectum leiomyosarcoma"
"epithelial-myoepithelial carcinoma"
"retinal detachment"
"paraphimosis"
"colonic disease"
"breast hemangiopericytoma"
"internuclear ophthalmoplegia"
"prolactinoma"
"schizoaffective disorder"
"scrapie"
"cochlear disease"
"conjunctival cancer"
"cystadenofibroma"
"childhood ependymoma"
"stomach carcinoma"
"pneumonia"
"mature teratoma"
"mediastinum teratoma"
"Beckwith-Wiedemann syndrome"
"VIPoma"
"gastric gastrinoma"
"pancreatic gastrinoma"
"spinal cancer"
"chiasmal syndrome"
"retinal disease"
"Werner syndrome"
"well-differentiated liposarcoma"
"fibroblastic liposarcoma"
"gastric liposarcoma"
"mixed liposarcoma"
"mediastinum liposarcoma"
"intracranial liposarcoma"
"pyosalpinx"
"salpingitis"
"malignant mesenchymoma"
"proteinuria"
"mixed hepatoblastoma"
"macrotrabecular hepatoblastoma"
"hemoglobinuria"
"childhood lymphoma"
"adult lymphoma"
"spermatocytoma"
"testis seminoma"
"myocardial infarction"
"myxoid chondrosarcoma"
"juxtacortical chondrosarcoma"
"eosinophilic pneumonia"
"angiokeratoma circumscriptum"
"kidney fibrosarcoma"
"specific phobia"
"animal phobia"
"cancerophobia"
"AIDS phobia"
"esophageal disease"
"Brown-Sequard syndrome"
"paraplegia"
"thalamic neoplasm"
"herpetic gastritis"
"cerebral meningioma"
"gliomatosis cerebri"
"bronchitis"
"mediastinal neurilemmoma"
"conjunctivitis"
"pericardial mesothelioma"
"follicular adenoma"
"renal oncocytoma"
"mediastinum seminoma"
"viral esophagitis"
"ectopic thymus"
"clivus chordoma"
"hypersplenism"
"metanephric adenoma"
"ceruminous adenocarcinoma"
"viral encephalitis"
"prion disease"
"cerebellar angioblastoma"
"clivus meningioma"
"heart lymphoma"
"adrenal adenoma"
"adenoma"
"spondylitis"
"endobronchial leiomyoma"
"cerebral angioma"
"Capgras syndrome"
"Achard syndrome"
"spleen cancer"
"lung lymphoma"
"sternum lymphoma"
"tauopathy"
"pancreatoblastoma"
"hepatocellular carcinoma"
"familial melanoma"
"parasagittal meningioma"
"hepatoblastoma"
"acute canaliculitis"
"dentin sensitivity"
"gemistocytic astrocytoma"
"protoplasmic astrocytoma"
"anisakiasis"
"B-cell lymphoma"
"epiglottis neoplasm"
"rheumatoid arthritis"
"subacute thyroiditis"
"cloacogenic carcinoma"
"autoimmune thyroiditis"
"psammomatous meningioma"
"fibrous meningioma"
"transitional meningioma"
"premenstrual tension"
"congenital epulis"
"urethral disease"
"esophageal tuberculosis"
"pituitary hypoplasia"
"vulvar keratoacanthoma"
"cutaneous anthrax"
"dermatographia"
"enterobiasis"
"duodenal somatostatinoma"
"bladder tuberculosis"
"ceruminoma"
"eccrine porocarcinoma"
"stomach disease"
"fibrosarcomatous osteosarcoma"
"muscular atrophy"
"testicular fibroma"
"intraocular lymphoma"
"neonatal leukemia"
"childhood leukemia"
"Coats disease"
"delusional disorder"
"adult xanthogranuloma"
"mixed astrocytoma-ependymoma"
"mixed oligodendroglioma-astrocytoma"
"Barrett's adenocarcinoma"
"varicose veins"
"thyrotoxicosis"
"hyperthyroidism"
"fetal adenoma"
"periampullary adenocarcinoma"
"epiglottis cancer"
"gallbladder lymphoma"
"gallbladder melanoma"
"interstitial myocarditis"
"parapharyngeal meningioma"
"periapical periodontitis"
"ureter tuberculosis"
"scabies"
"cataract"
"trombiculiasis"
"kidney angiomyolipoma"
"congenital fibrosarcoma"
"colloid adenoma"
"retinal melanoma"
"polycythemia"
"intestinal volvulus"
"intestinal impaction"
"influenza"
"localized scleroderma"
"Whipple disease"
"rheumatic myocarditis"
"mucormycosis"
"impetigo herpetiformis"
"impetigo"
"bullous pemphigoid"
"Cor pulmonale"
"monocytic leukemia"
"reticulosarcoma"
"collagen disease"
"Sezary's disease"
"vallecula cancer"
"oropharynx cancer"
"lip cancer"
"herpes simplex"
"Hodgkin's lymphoma"
"infectious mononucleosis"
"lichen nitidus"
"ulcerative colitis"
"gum cancer"
"herpetic whitlow"
"Peyronie's disease"
"Kaposi's sarcoma"
"phlebitis"
"duodenitis"
"gastroduodenitis"
"substance-induced psychosis"
"tongue cancer"
"vein disease"
"viral exanthem"
"myeloid sarcoma"
"cholesteatoma"
"myeloid leukemia"
"neuropathy"
"genital herpes"
"neurofibromatosis"
"vascular dementia"
"smallpox"
"seborrheic dermatitis"
"erythema infectiosum"
"pyomyositis"
"rubella"
"fascioliasis"
"lupus erythematosus"
"tonsil cancer"
"actinic keratosis"
"molluscum contagiosum"
"neuromyelitis optica"
"fasciolopsiasis"
"rosacea"
"chorioretinitis"
"Wilson disease"
"diabetic retinopathy"
"sideroblastic anemia"
"polycythemia vera"
"liver lymphoma"
"gastrointestinal lymphoma"
"Zellweger syndrome"
"pityriasis versicolor"
"leishmaniasis"
"liver fibroma"
"macroglobulinemia"
"peliosis hepatis"
"visceral leishmaniasis"
"achalasia"
"neurotic excoriation"
"Wiskott-Aldrich syndrome"
"liver leiomyoma"
"amebiasis"
"pemphigus"
"speech disorder"
"Barrett's esophagus"
"erythromelalgia"
"colorectal cancer"
"Waardenburg syndrome"
"nasopharynx carcinoma"
"cystinuria"
"alkaptonuria"
"hyperlysinemia"
"tyrosinemia"
"priapism"
"language disorder"
"scotoma"
"obsolete cheilopalatoschisis"
"urethral diverticulum"
"brain disease"
"obsolete exophthalmos"
"iridocyclitis"
"gonococcal iridocyclitis"
"croup"
"epiglottitis"
"hypopituitarism"
"diabetes insipidus"
"blepharitis"
"hypertensive encephalopathy"
"intracranial hypertension"
"bacterial meningitis"
"Sheehan syndrome"
"Meckel's diverticulum"
"acute ethmoiditis"
"ethmoid sinusitis"
"Lassa fever"
"smoldering myeloma"
"choanal atresia"
"plantar fasciitis"
"neurofibroma"
"sarcocystosis"
"babesiosis"
"placental abruption"
"yellow fever"
"gonococcal keratitis"
"rosacea conjunctivitis"
"vitreous disease"
"vitreous abscess"
"vitreous detachment"
"renal tuberculosis"
"diabetic neuropathy"
"xanthogranulomatous cholecystitis"
"myocardial stunning"
"trichinosis"
"bulbar polio"
"toxocariasis"
"Goodpasture syndrome"
"hypersensitivity vasculitis"
"polyarteritis nodosa"
"radioulnar synostosis"
"peripheral vertigo"
"lingual-facial-buccal dyskinesia"
"alopecia areata"
"cardiovascular syphilis"
"constant exophthalmos"
"steroid-induced glaucoma"
"hemometra"
"toxoplasmosis"
"carotenemia"
"obesity"
"heroin dependence"
"tertiary neurosyphilis"
"hypoglycemia"
"gram-positive_bacterial_infectious_disease"
"has symptoms"
"dc:date"
"thyroid adenoma"
"dysgerminoma"
"hyperlucent lung"
"thyroid cancer"
"Monckeberg arteriosclerosis"
"Kuhnt-Junius degeneration"
"pancreatic somatostatinoma"
"monocular exotropia"
"microcephaly"
"mucopolysaccharidosis"
"venous insufficiency"
"hypopituitarism"
"uveitis"
"tinea favosa"
"intrahepatic cholestasis"
"osteochondrodysplasia"
"esophageal tuberculosis"
"breast leiomyosarcoma"
"spondyloarthropathy"
"breast abscess"
"autoimmune myocarditis"
"influenza"
"cholesteatoma"
"hemoglobinopathy"
"colon lymphoma"
"renal agenesis"
"patellar tendinitis"
"acute cholangitis"
"lateral sclerosis"
"hemopericardium"
"acrofrontofacionasal dysostosis"
"malignant astrocytoma"
"bacillary angiomatosis"
