"pterygium"
"septooptic dysplasia"
"hypotonia-cystinuria syndrome"
"macrocephaly-autism syndrome"
"primary hypomagnesemia"
"Norman-Roberts syndrome"
"craniosynostosis 7"
"otosclerosis 1"
"otosclerosis 2"
"otosclerosis 3"
"otosclerosis 4"
"otosclerosis 7"
"otosclerosis 8"
"otosclerosis 10"
"otosclerosis 11"
"dystonia 30"
"dystonia 31"
"dystonia 32"
"dystonia 33"
"ZTTK syndrome"
"hypotrichosis 15"
"galactosemia 4"
"craniosynostosis 6"
"craniosynostosis 2"
"craniosynostosis 1"
"craniosynostosis 3"
"craniosynostosis 4"
"blastoma"
"myeloid neoplasm"
"Revesz syndrome"
"NESCAV syndrome"
"Schuurs-Hoeijmakers Syndrome"
"GAND syndrome"
"Arboleda-Tham syndrome"
"White-Sutton syndrome"
"schizophrenia 1"
"schizophrenia 2"
"schizophrenia 3"
"schizophrenia 4"
"schizophrenia 6"
"schizophrenia 7"
"schizophrenia 8"
"schizophrenia 9"
"schizophrenia 10"
"schizophrenia 11"
"schizophrenia 12"
"schizophrenia 14"
"schizophrenia 15"
"schizophrenia 18"
"primary microcephaly"
"craniolenticulosutural dysplasia"
"absence epilepsy"
"miliaria profunda"
"miliaria crystallina"
"spitzoid melanoma"
"cataract 47"
"cataract 48"
"bradyopsia 1"
"bradyopsia 2"
"Hengel-Maroofian-Schols syndrome"
"Luo-Schoch-Yamamoto syndrome"
"acrocardiofacial syndrome"
"Zaki syndrome"
"schwannomatosis 1"
"schwannomatosis 2"
"Watson syndrome"
"Mitchell syndrome"
"PLACK syndrome"
"Sifrim-Hitz-Weiss syndrome"
"Halperin-Birk syndrome"
"physical disorder"
"spina bifida"
"dysbaric osteonecrosis"
"metaphyseal dysplasia"
"craniodiaphyseal dysplasia"
"Worth syndrome"
"pycnodysostosis"
"axial osteomalacia"
"hypochondroplasia"
"bladder exstrophy"
"PHARC syndrome"
"CAKUT1"
"CAKUT2"
"Clark-Baraitser syndrome"
"schizophrenia 19"
"IgG4-related disease"
"gastroesophageal adenocarcinoma"
"Dravet syndrome"
"psoriasis 2"
"PAPA syndrome"
"bronchiectasis 1"
"bronchiectasis 2"
"bronchiectasis 3"
"Sweeney-Cox syndrome"
"PEHO syndrome"
"Naxos disease"
"polygenic disease"
"hyperekplexia 4"
"hypotrichosis 14"
"agammaglobulinemia 5"
"B-lymphoblastic leukemia/lymphoma"
"Elsahy-Waters syndrome"
"nanophthalmos"
"isolated microphthalmia"
"warfarin sensitivity"
"fibrochondrogenesis 1"
"Galloway-Mowat syndrome"
"prothrombin thrombophilia"
"medulloblastoma non-WNT/non-SHH"
"BASAN syndrome"
"autoimmune cholangitis"
"transverse myelitis"
"Sweet syndrome"
"erythema nodosum"
"beta-thalassemia major"
"beta-thalassemia intermedia"
"delta beta-thalassemia"
"thalassemia minor"
"chronic asthma"
"acute asthma"
"T2-high asthma"
"T2-low asthma"
"acquired laryngomalacia"
"intracranial meningioma"
"supratentorial meningioma"
"omodysplasia 1"
"omodysplasia 2"
"paraneoplastic pemphigus"
"Parkinsonism"
"vascular Parkinsonism"
"IDH-wildtype glioblastoma"
"Bainbridge-Ropers syndrome"
"cerebellofaciodental syndrome"
"cerebrooculofacioskeletal syndrome"
"histiocytic sarcoma"
"erythroleukemia"
"dialysis-related amyloidosis"
"wild-type amyloidosis"
"anauxetic dysplasia"
"AMED syndrome"
"rhabdomyolysis-myalgia syndrome"
"autoimmune epilepsy"
"parsley allergy"
"dill allergy"
"critical COVID-19"
"Tukel syndrome"
"frontonasal dysplasia"
"obsolete diabetes"
"DICER1 syndrome"
"Marsili syndrome"
"Rafiq syndrome"
"DeSanto-Shinawi syndrome"
"agammaglobulinemia 2"
"agammaglobulinemia 1"
"agammaglobulinemia 3"
"agammaglobulinemia 6"
"agammaglobulinemia 7"
"agammaglobulinemia 8A"
"agammaglobulinemia 9"
"agammaglobulinemia 10"
"agammaglobulinemia 8B"
"acromesomelic dysplasia-3"
"acromesomelic dysplasia-4"
"injection anthrax"
"pituitary blastoma"
"dedifferentiated chondrosarcoma"
"CIC-rearranged sarcoma"
"angiocentric glioma"
"Sandestig-Stefanova syndrome"
"Siddiqi syndrome"
"Antley-Bixler syndrome"
"extraventricular neurocytoma"
"progeroid syndrome"
"Wiedemann-Rautenstrauch syndrome"
"Thomsen disease"
"Pierpont syndrome"
"LADD syndrome"
"Caroli syndrome"
"Harel-Yoon syndrome"
"Vissers-Bodmer syndrome"
"holoprosencephaly 12"
"microcephaly-micromelia syndrome"
"myoclonic dystonia"
"dystonia 9"
"dystonia 27"
"dystonia 23"
"dystonia 12"
"X-linked dystonia-parkinsonism"
"Nasu-Hakola disease"
"Carvajal syndrome"
"achromatopsia 2"
"achromatopsia 3"
"achromatopsia 7"
"achromatopsia 4"
"cataract 29"
"cataract 27"
"cataract 42"
"cataract 18"
"cataract 41"
"cataract 28"
"cataract 38"
"cataract 36"
"cataract 30"
"cataract 37"
"cataract 25"
"cataract 24"
"cataract 43"
"cataract 7"
"cataract 35"
"cataract 45"
"cataract 33"
"cataract 44"
"cataract 23"
"cataract 40"
"Stromme syndrome"
"hypotrichosis 1"
"hypotrichosis 2"
"hypotrichosis 3"
"hypotrichosis 4"
"hypotrichosis 5"
"hypotrichosis 6"
"hypotrichosis 7"
"hypotrichosis 8"
"hypotrichosis 9"
"hypotrichosis 10"
"hypotrichosis 11"
"hypotrichosis 12"
"hypotrichosis 13"
"holoprosencephaly 2"
"holoprosencephaly 9"
"holoprosencephaly 6"
"holoprosencephaly 3"
"holoprosencephaly 7"
"holoprosencephaly 11"
"holoprosencephaly 8"
"holoprosencephaly 4"
"adult hypophosphatasia"
"infantile hypophosphatasia"
"Ballard syndrome"
"Mononen-Karnes-Senac syndrome"
"Sugarman brachydactyly"
"CADASIL 2"
"Scott syndrome"
"nephronophthisis 1"
"nephronophthisis 2"
"nephronophthisis 3"
"nephronophthisis 4"
"nephronophthisis 7"
"nephronophthisis 11"
"nephronophthisis 12"
"nephronophthisis 9"
"nephronophthisis 13"
"nephronophthisis 14"
"nephronophthisis 15"
"nephronophthisis 16"
"nephronophthisis 18"
"nephronophthisis 19"
"nephronophthisis 20"
"SADDAN"
"Dyggve-Melchior-Clausen disease"
"acromicric dysplasia"
"cerebrocostomandibular syndrome"
"McKusick-Kaufman syndrome"
"pentosuria"
"Ruijs-Aalfs syndrome"
"geroderma osteodysplasticum"
"Oliver-McFarlane syndrome"
"CODAS syndrome"
"psoriasis 7"
"psoriasis 4"
"psoriasis 15"
"psoriasis 5"
"psoriasis 3"
"psoriasis 9"
"psoriasis 11"
"psoriasis 13"
"psoriasis 8"
"psoriasis 10"
"psoriasis 6"
"psoriasis 12"
"Jackson-Weiss syndrome"
"Laurin-Sandrow syndrome"
"Floating-Harbor syndrome"
"hawkinsinuria"
"hyperalphalipoproteinemia 1"
"isolated hyperchlorhidrosis"
"IVIC syndrome"
"ischiocoxopodopatellar syndrome"
"X-linked hypoparathyroidism"
"mucopolysaccharidosis Ih/s"
"mucopolysaccharidosis IVA"
"Jalili syndrome"
"trichohepatoenteric syndrome"
"SHORT syndrome"
"Marshall syndrome"
"metachondromatosis"
"metatropic dysplasia"
"Naegeli-Franceschetti-Jadassohn syndrome"
"osteoglophonic dysplasia"
"Buschke-Ollendorff syndrome"
"parastremmatic dwarfism"
"Guttmacher syndrome"
"Currarino syndrome"
"scalp-ear-nipple syndrome"
"Alkuraya-Kucinskas syndrome"
"trichodontoosseous syndrome"
"Gillespie syndrome"
"C syndrome"
"Greenberg dysplasia"
"Cohen syndrome"
"Freeman-Sheldon syndrome"
"Temtamy syndrome"
"dihydropyrimidinase deficiency"
"Schopf-Schulz-Passarge syndrome"
"enterokinase deficiency"
"Kohlschutter-Tonz syndrome"
"Saul-Wilson syndrome"
"neurooculocardiogenitourinary syndrome"
"essential fructosuria"
"neurofibromatosis-Noonan syndrome"
"Potocki-Shaffer syndrome"
"familial hypertryptophanemia"
"oculoectodermal syndrome"
"Schaaf-Yang syndrome"
"partial cryptophthalmia"
"congenital symblepharon"
"geleophysic dysplasia"
"Eiken syndrome"
"aminoglycoside-induced deafness"
"X-linked panhypopituitarism"
"TARP syndrome"
"Waisman syndrome"
"frontometaphyseal dysplasia"
"Melnick-Needles syndrome"
"CHILD syndrome"
"Abruzzo-Erickson syndrome"
"Basilicata-Akhtar syndrome"
"Shukla-Vernon syndrome"
"Keipert syndrome"
"Paganini-Miozzo syndrome"
"Mullegama-Klein-Martinez syndrome"
"AMME complex"
"Meester-Loeys syndrome"
"MEND syndrome"
"nonphotosensitive trichothiodystrophy"
"MLS syndrome"
"CK syndrome"
"immunodeficiency 16"
"immunodeficiency 14"
"immunodeficiency 22"
"immunodeficiency 24"
"immunodeficiency 37"
"immunodeficiency 42"
"immunodeficiency 20"
"immunodeficiency 48"
"immunodeficiency 31B"
"immunodeficiency 31A"
"immunodeficiency 31C"
"immunodeficiency 21"
"immunodeficiency 46"
"immunodeficiency 36"
"immunodeficiency 40"
"immunodeficiency 57"
"immunodeficiency 23"
"immunodeficiency 60"
"immunodeficiency 27A"
"immunodeficiency 27B"
"immunodeficiency 11A"
"immunodeficiency 11B"
"immunodeficiency 15B"
"immunodeficiency 15A"
"immunodeficiency 26"
"immunodeficiency 54"
"immunodeficiency 39"
"immunodeficiency 18"
"immunodeficiency 19"
"immunodeficiency 59"
"immunodeficiency 9"
"immunodeficiency 65"
"immunodeficiency 49"
"immunodeficiency 43"
"immunodeficiency 56"
"immunodeficiency 52"
"immunodeficiency 58"
"immunodeficiency 32B"
"immunodeficiency 32A"
"immunodeficiency 12"
"immunodeficiency 35"
"immunodeficiency 30"
"immunodeficiency 62"
"immunodeficiency 55"
"immunodeficiency 28"
"immunodeficiency 51"
"immunodeficiency 66"
"immunodeficiency 61"
"immunodeficiency 34"
"immunodeficiency 50"
"immunodeficiency 47"
"immunodeficiency 33"
"immunodeficiency 71"
"congenital megabladder"
"immunodeficiency 72"
"Tonne-Kalscheuer syndrome"
"Raynaud-Claes syndrome"
"HRPT-related hyperuricemia"
"CHIME syndrome"
"Mayer-Rokitansky-Kuster-Hauser syndrome"
"urocanase deficiency"
"tetraamelia syndrome"
"Filippi syndrome"
"spondyloperipheral dysplasia"
"lissencephaly 10"
"lissencephaly 5"
"lissencephaly 3"
"lissencephaly 8"
"microlissencephaly"
"lissencephaly 4"
"lissencephaly 6"
"GAPO syndrome"
"Woodhouse-Sakati syndrome"
"iminoglycinuria"
"immunodeficiency 79"
"Mahvash Disease"
"Kanzaki disease"
"Tatton-Brown-Rahman syndrome"
"muscular dystrophy-dystroglycanopathy"
"KINSSHIP syndrome"
"thyroid lymphoma"
"tabes dorsalis"
"asymptomatic neurosyphilis"
"gastric leiomyoma"
"intracranial abscess"
"pigmentation disease"
"optic papillitis"
"endobronchial lipoma"
"pleomorphic lipoma"
"chondroid lipoma"
"borderline leprosy"
"tuberculoid leprosy"
"prostate lymphoma"
"baritosis"
"blepharophimosis"
"deprivation amblyopia"
"amyotrophic neuralgia"
"acute pericementitis"
"Mooren's ulcer"
"hypopyon ulcer"
"hypopyon"
"diaphragm disease"
"esophageal atresia"
"intestinal atresia"
"orbital granuloma"
"late yaws"
"adrenoleukodystrophy"
"mild pre-eclampsia"
"pleural tuberculosis"
"obsolete steatorrhea"
"glucose intolerance"
"protein-losing enteropathy"
"allergic urticaria"
"acute cervicitis"
"Fanconi syndrome"
"interstitial nephritis"
"colonic lymphangioma"
"chronic endophthalmitis"
"petrositis"
"primary polycythemia"
"setariasis"
"frontal sinusitis"
"sphenoid sinusitis"
"mansonelliasis"
"dirofilariasis"
"Kuhnt-Junius degeneration"
"lepromatous leprosy"
"acute salpingo-oophoritis"
"postinfectious encephalitis"
"obsolete Iridoschisis"
"chorioretinal scar"
"fundus albipunctatus"
"psychologic dyspareunia"
"Henoch-Schoenlein purpura"
"prostatic cyst"
"aqueous misdirection"
"cholecystolithiasis"
"hypohidrosis"
"pulp degeneration"
"hydrophthalmos"
"conjunctival folliculosis"
"spondyloarthropathy"
"orbital osteomyelitis"
"microcytic anemia"
"arteriovenous malformation"
"obsolete pneumopericardium"
"African histoplasmosis"
"ainhum"
"megacolon"
"gnathomiasis"
"corneal neovascularization"
"cerebral arteritis"
"polydactyly"
"constrictive pericarditis"
"cardiac tamponade"
"laryngostenosis"
"Adie syndrome"
"Chandler syndrome"
"phlyctenulosis"
"ring staphyloma"
"scleral staphyloma"
"fungal meningitis"
"hyperandrogenism"
"accommodative spasm"
"palindromic rheumatism"
"melanoacanthoma"
"prediabetes syndrome"
"neonatal diabetes"
"odontoclasia"
"absolute glaucoma"
"pericardial effusion"
"hepatorenal syndrome"
"multicentric reticulohistiocytosis"
"cortical blindness"
"clubfoot"
"indeterminate leprosy"
"monocular exotropia"
"macular keratitis"
"denture stomatitis"
"ecthyma"
"ulceroglandular tularemia"
"sarcoid meningitis"
"mediastinum neurofibroma"
"pylorospasm"
"transient arthropathy"
"sodoku disease"
"inflammatory spondylopathy"
"neurotrophic keratoconjunctivitis"
"tympanosclerosis"
"aseptic meningitis"
"dyshormonogenic goiter"
"otosclerosis"
"superficial keratitis"
"cartilage disease"
"Plica syndrome"
"cascade stomach"
"bile reflux"
"beta thalassemia"
"obsolete hypoaldosteronism"
"medulloadrenal hyperfunction"
"chronic salpingo-oophoritis"
"neutropenia"
"coloboma"
"anisometropia"
"Bloch-Sulzberger syndrome"
"Dubin-Johnson syndrome"
"urticaria pigmentosa"
"varicocele"
"prostatocystitis"
"pulsating exophthalmos"
"corneal degeneration"
"globe disease"
"aplastic anemia"
"secondary hyperparathyroidism"
"ocular hyperemia"
"retinal perforation"
"phacolytic glaucoma"
"phacogenic glaucoma"
"parametritis"
"acute leukemia"
"perineocele"
"pars planitis"
"tolosa-hunt syndrome"
"mucopolysaccharidosis VI"
"mucopolysaccharidosis IV"
"enterocele"
"quadriplegia"
"obsolete polyneuritis"
"keratoconjunctivitis sicca"
"hypodermyiasis"
"lagophthalmos"
"acrocephalosyndactylia"
"subleukemic leukemia"
"leukostasis"
"agranulocytosis"
"conduct disorder"
"acute dacryocystitis"
"Phlegmonous dacryocystitis"
"shipyard eye"
"dementia"
"acquired hyperkeratosis"
"Lown-Ganong-Levine syndrome"
"Sneddon syndrome"
"hordeolum externum"
"exophthalmic ophthalmoplegia"
"Werdnig-Hoffmann disease"
"dissociated nystagmus"
"megaesophagus"
"lingual goiter"
"substernal goiter"
"tooth resorption"
"Behcet's disease"
"bronchus cancer"
"hereditary coproporphyria"
"intestinal tuberculosis"
"diphtheritic peritonitis"
"diabetic cataract"
"congenital toxoplasmosis"
"Stiff-Person syndrome"
"Diamond-Blackfan anemia"
"color blindness"
"neurogenic bowel"
"thanatophoric dysplasia"
"Proteus syndrome"
"urethral syndrome"
"Moebius syndrome"
"trigonitis"
"tuberous sclerosis"
"tetanus neonatorum"
"loiasis"
"angle-closure glaucoma"
"vaginal carcinosarcoma"
"exfoliation syndrome"
"mature cataract"
"panophthalmitis"
"obsolete dourine"
"Addison's disease"
"hypermobility syndrome"
"equatorial staphyloma"
"staphyloma posticum"
"miliaria"
"tetanic cataract"
"squamous blepharitis"
"hypobetalipoproteinemia"
"Norum disease"
"somatization disorder"
"pseudopapilledema"
"interstitial cystitis"
"Morgagni cataract"
"peptic esophagitis"
"rubeosis iridis"
"obsolete agalactia"
"algoneurodystrophy"
"aorta atresia"
"POEMS syndrome"
"phaeohyphomycosis"
"anterior uveitis"
"glucocorticoid-remediable aldosteronism"
"Masters-Allen syndrome"
"ovarian dysfunction"
"pulp erosion"
"central neurocytoma"
"obsolete diplopia"
"obsolete hyperamylasemia"
"tracheal calcification"
"orbital cyst"
"pyoureter"
"brawny scleritis"
"vulvar dystrophy"
"tuberculous empyema"
"estrogen excess"
"obsolete paraphrenia"
"suppurative thyroiditis"
"acute thyroiditis"
"gonadal dysgenesis"
"farmer's lung"
"chorea gravidarum"
"ureteral lymphoma"
"root resorption"
"anaerobic meningitis"
"cholesterol embolism"
"serous labyrinthitis"
"FG syndrome"
"centronuclear myopathy"
"beta-ketothiolase deficiency"
"Weaver syndrome"
"hereditary angioedema"
"calcaneonavicular coalition"
"Larsen syndrome"
"chronic cervicitis"
"cecal disease"
"cecum carcinoma"
"penile disease"
"pleural disease"
"vibratory urticaria"
"urticaria"
"angioedema"
"spastic ectropion"
"rheumatic disease"
"lymphadenitis"
"breast angiomatosis"
"breast adenomyoepithelioma"
"supratentorial cancer"
"ichthyosis vulgaris"
"peritoneum cancer"
"drug psychosis"
"vascular cancer"
"conversion disorder"
"malignant mesothelioma"
"epilepsy"
"jaw cancer"
"sexual dysfunction"
"Coffin-Siris syndrome"
"Laurence-Moon syndrome"
"dysostosis"
"Bardet-Biedl syndrome"
"intermittent squint"
"adenosarcoma"
"Lutembacher's syndrome"
"otosalpingitis"
"preretinal fibrosis"
"placenta cancer"
"exostosis"
"communication disorder"
"hyperostosis"
"vulvar angiokeratoma"
"transient arthritis"
"vulva adenocarcinoma"
"heel spur"
"myotonia congenita"
"ectodermal dysplasia"
"brain sarcoma"
"post-surgical hypoinsulinemia"
"obsolete macrocephaly"
"obsolete hemophilia"
"focal epilepsy"
"prothrombin deficiency"
"spondylosis"
"syndrome"
"keratopathy"
"obsolete dyspepsia"
"craniosynostosis"
"monoclonal paraproteinemia"
"glandular cystitis"
"iris disease"
"obsolete lymphangiectasis"
"cutaneous ganglioneuroma"
"glomus tumor"
"glomangioma"
"dermis tumor"
"angular blepharoconjunctivitis"
"blepharoconjunctivitis"
"papillary conjunctivitis"
"psychotic disorder"
"senile angioma"
"Kluver-Bucy syndrome"
"reflex epilepsy"
"tactile epilepsy"
"cystadenoma"
"obsolete lymphangiomyoma"
"benign mesothelioma"
"spleen angiosarcoma"
"dermoid cyst"
"cystic teratoma"
"Pacinian tumor"
"transitional papilloma"
"nodular tenosynovitis"
"acrodermatitis"
"dyskeratosis congenita"
"epidermolysis bullosa"
"Rothmund-Thomson syndrome"
"keratosis follicularis"
"Hajdu-Cheney syndrome"
"obsolete paratuberculosis"
"bone carcinoma"
"tic disorder"
"adamantinoma"
"Dandy-Walker syndrome"
"nose disease"
"dehydration polycythemia"
"acquired polycythemia"
"stress polycythemia"
"exocervical carcinoma"
"membranoproliferative glomerulonephritis"
"Klippel-Trenaunay syndrome"
"eye carcinoma"
"perinephritis"
"adenocarcinoma"
"breast sarcoma"
"cecum adenocarcinoma"
"Wissler-Fanconi syndrome"
"anaplastic astrocytoma"
"cystic lymphangioma"
"gingival overgrowth"
"granulomatous orchitis"
"papillary cystadenocarcinoma"
"papillary carcinoma"
"anus disease"
"acanthosis nigricans"
"lipomatosis"
"photosensitivity disease"
"inverted papilloma"
"cellular schwannoma"
"vascular myelopathy"
"schwannomatosis"
"plexiform schwannoma"
"tracheal stenosis"
"piebaldism"
"subacute leukemia"
"mpox"
"notochordal cancer"
"teratocarcinoma"
"atopic dermatitis"
"perivascular tumor"
"mood disorder"
"purpura"
"obsolete lymphangioendothelioma"
"glycoproteinosis"
"localized osteosarcoma"
"coronary aneurysm"
"bone osteosarcoma"
"Papillon-Lefevre disease"
"obsolete hypergammaglobulinemia"
"scrotal carcinoma"
"breast adenocarcinoma"
"mastocytosis"
"Unverricht-Lundborg syndrome"
"ovarian gonadoblastoma"
"obsolete enterotoxemia"
"appendix adenocarcinoma"
"hypothalamic neoplasm"
"Leigh disease"
"cervical adenocarcinoma"
"extracranial neuroblastoma"
"nutrition disease"
"Hermansky-Pudlak syndrome"
"intraventricular meningioma"
"chordoid glioma"
"desmoplastic/nodular medulloblastoma"
"colonic pseudo-obstruction"
"obsolete pseudorabies"
"diffuse lipomatosis"
"steroid lipomatosis"
"adrenocortical carcinoma"
"adrenal carcinoma"
"extrinsic cardiomyopathy"
"Meige syndrome"
"ostertagiasis"
"disease"
"Schneiderian carcinoma"
"sarcomatoid carcinoma"
"mouth disease"
"lymphocytic gastritis"
"necrotizing gastritis"
"muscle cancer"
"rectum rhabdomyosarcoma"
"ovary rhabdomyosarcoma"
"pancreatic cystadenocarcinoma"
"spinal chordoma"
"differentiating neuroblastoma"
"cerebral neuroblastoma"
"hair disease"
"pulmonary immaturity"
"coronary restenosis"
"Weissenbacher-Zweymuller syndrome"
"angiomyoma"
"acantholytic acanthoma"
"Erdheim-Chester disease"
"parovarian cyst"
"tinea favosa"
"Schnitzler syndrome"
"folliculitis"
"malignant adenofibroma"
"sea-blue histiocytosis"
"obsolete lipogranuloma"
"breast angiosarcoma"
"thyroid angiosarcoma"
"skin angiosarcoma"
"mucoepidermoid carcinoma"
"Hallermann-Streiff syndrome"
"dysgraphia"
"oral leukoedema"
"familial meningioma"
"periapical granuloma"
"obsolete enchondromatosis"
"thalamic disease"
"congenital kyphosis"
"freemartinism"
"uremic neuropathy"
"infratentorial cancer"
"subglottic angioma"
"brain edema"
"vasomotor rhinitis"
"breast hemangioma"
"vasculogenic impotence"
"pulmonary blastoma"
"embryoma"
"exudative glomerulonephritis"
"proliferative glomerulonephritis"
"immune-complex glomerulonephritis"
"SM-AHNMD"
"movement disease"
"ganglioneuroma"
"subependymal glioma"
"pleomorphic xanthoastrocytoma"
"diffuse astrocytoma"
"appendix carcinoma"
"basophilic adenocarcinoma"
"villous adenocarcinoma"
"acquired hemangioma"
"eccrine adenocarcinoma"
"tubular adenocarcinoma"
"apocrine carcinoma"
"ureter adenocarcinoma"
"myelodysplastic/myeloproliferative neoplasm"
"elephantiasis"
"myoblastoma"
"hobnail hemangioma"
"adjustment disorder"
"mixed glioma"
"mediastinum leiomyoma"
"leiomyoma cutis"
"cellular leiomyoma"
"appendix leiomyoma"
"plexiform neurofibroma"
"scrotum neoplasm"
"aortic disease"
"monodermal teratoma"
"infertility"
"hepatoerythropoietic porphyria"
"inflammatory leiomyosarcoma"
"conventional leiomyosarcoma"
"epithelioid leiomyosarcoma"
"epulis"
"anterograde amnesia"
"sleep disorder"
"obsolete AD-BAC"
"myxoid liposarcoma"
"oxyphilic adenoma"
"bronchus adenoma"
"microcystic adenoma"
"papillary adenofibroma"
"toxic pneumonitis"
"malignant syringoma"
"Ferguson-Smith tumor"
"jaw-winking syndrome"
"lipid-rich carcinoma"
"labyrinthine dysfunction"
"lymphoepithelioma-like carcinoma"
"pleomorphic carcinoma"
"comedo carcinoma"
"cribriform carcinoma"
"esophagus liposarcoma"
"childhood liposarcoma"
"breast liposarcoma"
"mixed-type liposarcoma"
"vulvar liposarcoma"
"cutaneous liposarcoma"
"intravenous leiomyomatosis"
"lung meningioma"
"composite lymphoma"
"methotrexate-associated lymphoproliferation"
"meningeal melanocytoma"
"microglandular adenosis"
"appendix disease"
"malignant cystadenoma"
"heart fibrosarcoma"
"uveal melanoma"
"flying phobia"
"meningeal melanoma"
"ovarian carcinosarcoma"
"Cronkhite-Canada syndrome"
"transient hypogammaglobulinemia"
"epicardium lipoma"
"pulmonary hypertension"
"obsolete leukoencephalopathy"
"cerebellar liponeurocytoma"
"overnutrition"
"micropapillomatosis labialis"
"nipple carcinoma"
"scrotal angioma"
"Baastrup's syndrome"
"Achenbach syndrome"
"Aagenaes syndrome"
